Operator_4n, 64, 5133, 1977, 7110, 5069, s_mult[41], y[19], 51.552, 620863.533, 620915.085
Operator_8n, 146, 11895, 4301, 16196, 5343, s_mult[61], y[19], 119.293, 2124914.685, 2125033.978
Operator_12n, 226, 18609, 6595, 25204, 5598, s_mult[80], y[19], 186.631, 4065114.025, 4065300.656
Operator_16n, 308, 25371, 8918, 34290, 5766, s_mult[61], y[19], 254.493, 6229100.931, 6229355.424
Operator_20n, 386, 32036, 11183, 43219, 5851, s_mult[201], y[19], 321.185, 8394750.814, 8395071.999
